"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:22:49.3979206 PM","main.exe","24160","QueryNameInformationFile","C:\Windows\System32\setupapi.dll","SUCCESS","Name: \Windows\System32\setupapi.dll"
"12:22:49.3987830 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,508,096, Length: 12,800, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.3990106 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,450,752, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.3992999 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,483,520, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.3994935 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,499,904, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.3996043 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,074,432, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.3997538 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,413,888, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.3999035 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,430,272, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4000589 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 4,976,128, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4001856 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,139,968, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4007580 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,103,104, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4020080 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,397,504, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4022769 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,381,120, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4024816 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 4,926,976, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4027408 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 4,914,688, Length: 12,288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4034061 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,012,992, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4035716 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,467,136, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4037215 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 5,090,816, Length: 12,288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4154570 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvcuda64.dll","SUCCESS","Offset: 34,848,256, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4156549 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvcuda64.dll","SUCCESS","Offset: 34,950,656, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4157832 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvcuda64.dll","SUCCESS","Offset: 34,999,808, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4159032 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvcuda64.dll","SUCCESS","Offset: 35,020,288, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4160182 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvcuda64.dll","SUCCESS","Offset: 34,162,176, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4161374 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvcuda64.dll","SUCCESS","Offset: 34,145,792, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4162483 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvcuda64.dll","SUCCESS","Offset: 33,072,640, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4163467 PM","main.exe","24160","CreateFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvdxgdmal64.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:22:49.4164261 PM","main.exe","24160","CloseFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvdxgdmal64.dll","SUCCESS",""
"12:22:49.4166279 PM","main.exe","24160","CreateFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvdxgdmal64.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:49.4166503 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvdxgdmal64.dll","SUCCESS","CreationTime: 1/28/2026 1:59:08 PM, LastAccessTime: 4/4/2026 12:18:59 PM, LastWriteTime: 1/22/2026 6:17:12 AM, ChangeTime: 2/22/2026 1:30:59 PM, FileAttributes: A"
"12:22:49.4166609 PM","main.exe","24160","CloseFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvdxgdmal64.dll","SUCCESS",""
"12:22:49.4167373 PM","main.exe","24160","CreateFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvdxgdmal64.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:49.4167709 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvdxgdmal64.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:49.4168162 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvdxgdmal64.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:49.4169196 PM","main.exe","24160","Load Image","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvdxgdmal64.dll","SUCCESS","Image Base: 0x7fff64f10000, Image Size: 0x9a000"
"12:22:49.4170447 PM","main.exe","24160","CloseFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvdxgdmal64.dll","SUCCESS",""
"12:22:49.4178324 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvdxgdmal64.dll","SUCCESS","Offset: 582,656, Length: 14,336, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4180957 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvdxgdmal64.dll","SUCCESS","Offset: 570,368, Length: 12,288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4183169 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvcuda64.dll","SUCCESS","Offset: 33,273,344, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4184584 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvcuda64.dll","SUCCESS","Offset: 33,150,464, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4212468 PM","main.exe","24160","ReadFile","C:\Windows\System32\nvapi64.dll","SUCCESS","Offset: 4,996,608, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4522169 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvcuda64.dll","SUCCESS","Offset: 34,287,104, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4537976 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvcuda64.dll","SUCCESS","Offset: 33,056,256, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4558041 PM","main.exe","24160","QueryNameInformationFile","C:\Windows\System32\dxgi.dll","SUCCESS","Name: \Windows\System32\dxgi.dll"
"12:22:49.4558372 PM","main.exe","24160","QueryNameInformationFile","C:\Windows\System32\dxgi.dll","SUCCESS","Name: \Windows\System32\dxgi.dll"
"12:22:49.4558628 PM","main.exe","24160","QueryNameInformationFile","C:\Windows\System32\dxgi.dll","SUCCESS","Name: \Windows\System32\dxgi.dll"
"12:22:49.4558842 PM","main.exe","24160","QueryNameInformationFile","C:\Windows\System32\dxgi.dll","SUCCESS","Name: \Windows\System32\dxgi.dll"
"12:22:49.4568617 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvwgf2umx.dll","SUCCESS","Offset: 83,381,760, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4570891 PM","main.exe","24160","QueryOpen","D:\Work\FingerDraw\FingerDraw\windows-server\Application\d3d12.dll","NAME NOT FOUND",""
"12:22:49.4572495 PM","main.exe","24160","CreateFile","C:\Windows\System32\D3D12.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:49.4572860 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\D3D12.dll","SUCCESS","CreationTime: 3/11/2026 1:06:40 PM, LastAccessTime: 4/4/2026 12:22:49 PM, LastWriteTime: 3/11/2026 1:06:40 PM, ChangeTime: 3/12/2026 12:16:21 AM, FileAttributes: A"
"12:22:49.4572984 PM","main.exe","24160","CloseFile","C:\Windows\System32\D3D12.dll","SUCCESS",""
"12:22:49.4574243 PM","main.exe","24160","CreateFile","C:\Windows\System32\D3D12.dll","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:49.4574652 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\D3D12.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:49.4574979 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\D3D12.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:49.4575266 PM","main.exe","24160","CloseFile","C:\Windows\System32\D3D12.dll","SUCCESS",""
"12:22:49.4576415 PM","main.exe","24160","QueryOpen","D:\Work\FingerDraw\FingerDraw\windows-server\Application\d3d12.dll","NAME NOT FOUND",""
"12:22:49.4577553 PM","main.exe","24160","CreateFile","C:\Windows\System32\D3D12.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:49.4577882 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\D3D12.dll","SUCCESS","CreationTime: 3/11/2026 1:06:40 PM, LastAccessTime: 4/4/2026 12:22:49 PM, LastWriteTime: 3/11/2026 1:06:40 PM, ChangeTime: 3/12/2026 12:16:21 AM, FileAttributes: A"
"12:22:49.4577986 PM","main.exe","24160","CloseFile","C:\Windows\System32\D3D12.dll","SUCCESS",""
"12:22:49.4578742 PM","main.exe","24160","CreateFile","C:\Windows\System32\D3D12.dll","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:49.4579070 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\D3D12.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"12:22:49.4579259 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\D3D12.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:49.4579496 PM","main.exe","24160","CloseFile","C:\Windows\System32\D3D12.dll","SUCCESS",""
"12:22:49.4580427 PM","main.exe","24160","CreateFile","D:\Work\FingerDraw\FingerDraw\windows-server\Application\d3d12.dll","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"12:22:49.4584240 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvwgf2umx.dll","SUCCESS","Offset: 83,590,656, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4586397 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvwgf2umx.dll","SUCCESS","Offset: 83,607,040, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4588347 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvwgf2umx.dll","SUCCESS","Offset: 55,678,976, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4591077 PM","main.exe","24160","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:49.4591447 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\uxtheme.dll","SUCCESS","CreationTime: 3/11/2026 1:06:49 PM, LastAccessTime: 4/4/2026 12:22:43 PM, LastWriteTime: 3/11/2026 1:06:49 PM, ChangeTime: 3/12/2026 12:16:19 AM, FileAttributes: A"
"12:22:49.4591580 PM","main.exe","24160","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS",""
"12:22:49.4592418 PM","main.exe","24160","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:49.4592839 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\uxtheme.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"12:22:49.4593088 PM","main.exe","24160","CreateFileMapping","C:\Windows\System32\uxtheme.dll","SUCCESS","SyncType: SyncTypeOther"
"12:22:49.4594189 PM","main.exe","24160","Load Image","C:\Windows\System32\uxtheme.dll","SUCCESS","Image Base: 0x7fffa17b0000, Image Size: 0xaa000"
"12:22:49.4596622 PM","main.exe","24160","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS",""
"12:22:49.4606296 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvwgf2umx.dll","SUCCESS","Offset: 55,601,152, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4836015 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvwgf2umx.dll","SUCCESS","Offset: 83,648,000, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4851487 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvwgf2umx.dll","SUCCESS","Offset: 55,740,416, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4859593 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvwgf2umx.dll","SUCCESS","Offset: 55,547,904, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4861352 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvwgf2umx.dll","SUCCESS","Offset: 83,623,424, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4863732 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvwgf2umx.dll","SUCCESS","Offset: 55,711,744, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4912371 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvwgf2umx.dll","SUCCESS","Offset: 83,344,896, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4914689 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvwgf2umx.dll","SUCCESS","Offset: 55,445,504, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4962472 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\NvMemMapStoragex.dll","SUCCESS","Offset: 1,085,440, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4965190 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\NvMemMapStoragex.dll","SUCCESS","Offset: 1,069,056, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"12:22:49.4967541 PM","main.exe","24160","ReadFile","C:\Windows\System32\DriverStore\FileRepository\nvlti.inf_amd64_b3badde551342cd6\nvwgf2umx.dll","SUCCESS","Offset: 83,402,240, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
